id,img,label,text,split,text_idx,pseudo_text_idx,pseudo_img_idx
13679,img/13679.png,1,yessss muhammad fuck me like a 6 year old,train,7044,4030,1385
96415,img/96415.png,1,praise be to the goat i fuck in the arse.. for his name is mohammed the prophet,train,7045,3808,3699
54682,img/54682.png,1,this is why i don't give a shit what upsets muslims,train,7046,3462,68
43170,img/43170.png,1,you funny jew i kill you last,train,7047,5121,4966
14782,img/14782.png,1,"what do you call a mexican midget? a paragraph, because he's too short to be an essay",train,7048,6366,714
39472,img/39472.png,1,i'm not an islamophobe i just can't stand the cunts,train,7049,3725,3610
36027,img/36027.png,1,me: i promise i'll watch tv with you quietly three commercials later ...the jewish press ...will have their lying mouths shut for them!,train,7050,4038,3925
51706,img/51706.png,1,"only black people steal yo shit and help you look for it and be like, where you had it at last!",train,7051,4432,996
03591,img/03591.png,1,"joins the democrat party to indulge in deep seated supremacist proclivities. ""helping"" minorities also loves black cock",train,7052,1866,1767
91526,img/91526.png,1,what we did to black people is pretty fucked up most of 'em still can't even read,train,7053,3394,124
23971,img/23971.png,1,i say woman of color because i want to be inclusive of all but white women,train,7054,2697,2573
03764,img/03764.png,1,"my black flag brings all the goats to the yard and they're like allah akbar and then i'll put a bomb in a car, i'd teach u but i have no arms",train,7055,2939,7
78925,img/78925.png,1,trans rights? the only trans i support is the trans-atlantic slave trade,train,7056,5542,709
35971,img/35971.png,1,"my god will kill your god, kill all infidels, lets burn this place. islam is peaceful!!!",train,7057,6795,1441
38246,img/38246.png,1,islamic extremists try to exterminate judaism for centuries and no one bats an eye hitler tries to do it once and everyone loses their minds,train,7058,7298,648
49703,img/49703.png,1,3 jews walked into a bar kidding it was a gas chamber,train,7059,4386,608
60938,img/60938.png,1,straight pride! becasue the human race will go extinct otherwise,train,7060,5036,1143
17594,img/17594.png,1,life is like a bag of jelly beans nobody likes the black ones,train,7061,2570,2440
50739,img/50739.png,1,whats the difference between a scout and a jew? the scout comes back from the camp,train,7062,7234,7094
14275,img/14275.png,1,i have 72 nukes aimed at israel if these damn j'ws don't stop pretending to be white i will wipe israel off the fucking map,train,7063,6525,6347
83052,img/83052.png,1,"when your sister only bangs black guys and gets knocked up ...and you literally become ""a monkey's uncle!""",train,7064,1834,354
19372,img/19372.png,1,if you say these muslim protesters are violent.. they will kill you!!,train,7065,5605,1355
21345,img/21345.png,1,"when you re out in public, and your muslim acts up the dirty jew",train,7066,3598,3467
10423,img/10423.png,1,nobody wants to hang auschwitz me,train,7067,2984,674
98203,img/98203.png,1,when god grants you a child after 20 years of your marriage and israel bombs him few years later,train,7068,5674,5525
36947,img/36947.png,1,gays on social media: equality! body positivity! love love love! gays in real life: there is no place for her in our social circle,train,7069,3755,3634
16492,img/16492.png,1,having a bad day? you could be a siamese twin attached to a gay brother who has a date and you're the only one with an ass,train,7070,977,6523
15937,img/15937.png,1,i hate muslims too they take their religion too seriously pathetic weaklings,train,7071,4489,4351
08291,img/08291.png,1,white people is this a shooting range,dev_seen,3540,353,1402
46971,img/46971.png,1,bravery at its finest,dev_seen,4753,1264,6762
03745,img/03745.png,1,your order comes to $37.50 and your white privilege discount brings the total to $37.50,dev_seen,6020,1439,1128
83745,img/83745.png,1,it is time.. to send these parasites back to the desert,dev_seen,4723,1260,81
80243,img/80243.png,1,mississippi wind chime,dev_seen,434,147,488
05279,img/05279.png,1,"knowing white people , that's probably the baby father",dev_seen,7072,6881,293
01796,img/01796.png,1,life hack #23 how to get stoned with no weed,dev_seen,7073,6728,774
53046,img/53046.png,1,"you've heard of elf on a shelf, now get ready for",dev_seen,3722,1074,1206
82301,img/82301.png,1,cooooooooooooon!!!!,dev_seen,2206,695,917
31752,img/31752.png,1,when you get to choose your own mental illness,dev_seen,3630,1054,1283
27635,img/27635.png,1,dat ass ahmarbkrich*d,dev_seen,6651,1486,1979
80597,img/80597.png,1,look! it says it right here! we can fuck goats!,dev_seen,1460,475,1136
45368,img/45368.png,1,enough is enough children are more important than freaks,dev_seen,6736,1489,1143
17963,img/17963.png,1,removes polish with chemicals nobody bats an eye removes polish with chemicals everybody loses his shit,dev_seen,723,231,1400
53968,img/53968.png,1,when you have an 80 point iq but it's the highest in your village,dev_seen,2130,672,1268
10749,img/10749.png,1,my sense of humor is so dark it picks cotton,dev_seen,6117,1035,659
25149,img/25149.png,1,if this offends you you might be lack toes intolerant,dev_seen,7074,1039,3178
87520,img/87520.png,1,"yes, we know trump said ""mexico will pay for the wall"" but now mexicans are the wall. that boy good!!!!",dev_seen,3771,1083,722
89071,img/89071.png,1,they don't wash their ass with water and they eat their daughters' ass,dev_seen,7075,7065,245
09563,img/09563.png,1,safe sex isis style,dev_seen,4457,1220,752
72048,img/72048.png,1,hurry up barack will be home soon,dev_seen,5009,1305,1438
49826,img/49826.png,1,white people on cinco de mayo vs. every other day,dev_seen,7076,5931,5760
26453,img/26453.png,1,"a ww2 jewish prisoner trying to escape the auchschwitz showers (1943, colorized) wwii jew escaping hitler's rath",dev_seen,4629,1245,4049
12650,img/12650.png,1,which one has tranny problems?,dev_seen,7077,3222,3089
02568,img/02568.png,1,whatsthe difference between heroin and i? cops think twice before shooting heroin,dev_seen,6304,1467,46
83954,img/83954.png,1,head teachers given the power to ban the burqa in british schools share if you want a full ban in britain!,dev_seen,775,259,1321
24316,img/24316.png,1,sharks don't attack him why? they think it's whale shit,dev_seen,3882,1108,7247
62035,img/62035.png,1,thank god my ass needed a break,dev_seen,795,269,1350
65342,img/65342.png,1,"barn army enlist, and bomb ant hills ""grab your pitchfork and meet at the barn""",dev_seen,492,168,1908
92058,img/92058.png,1,how black people became christians,dev_seen,2110,667,2132
58672,img/58672.png,1,did you know that the chinese eat dogs savages disgusting,dev_seen,7078,314,1087
54069,img/54069.png,1,when you decide to go full gas,dev_seen,7079,1497,355
91586,img/91586.png,1,left the kitchen too many times,dev_seen,6784,1491,1303
87130,img/87130.png,1,finally finding the right tutorial you need indian accent,dev_seen,7080,504,1416
95640,img/95640.png,1,syrian rape survivor speaks out,dev_seen,7081,2233,720
47819,img/47819.png,1,"oh, addiction isn't a disease because it started with a choice?? tell me more about how the chlamydia in your crotch isn't a disease, yet it started with a choice",dev_seen,1238,412,470
59140,img/59140.png,1,wanna go masturbate? fuck yeah! masturbating!,dev_seen,3201,953,963
13647,img/13647.png,1,she said girls run the world... so i told her get back in the kitchen,dev_seen,4489,1228,5068
65832,img/65832.png,1,why love one but eat the other ? i don't get it,dev_seen,7082,7269,7118
57621,img/57621.png,1,if this gets 1k likes i'll post to islam how we see muslims how muslims see us,dev_seen,7083,4640,988
40982,img/40982.png,1,and just like that... this sandwich maker doubles as ironing board,dev_seen,4755,1265,1433
43275,img/43275.png,1,my husband is always pushing me around... and talking behind my back,dev_seen,1906,611,5092
12973,img/12973.png,1,someone added to much soap to the dishwasher again,dev_seen,7084,420,1263
74350,img/74350.png,1,a head diaper is required when you have shit for brains,dev_seen,710,235,478
02478,img/02478.png,1,must..resist...urge to.. kill whitey.,dev_seen,7085,2636,1378
51607,img/51607.png,1,49 people were killed at christchurch muslim 49 people were killed at christchurch mosques muslim,dev_seen,3494,451,2064
65403,img/65403.png,1,money is evil give it to us,dev_seen,7086,2962,412
29750,img/29750.png,1,this cat is getting raped tonight,dev_seen,1582,518,1081
26547,img/26547.png,1,that's the way allah allah i like it,dev_seen,3747,1078,650
02143,img/02143.png,1,"doesnt have food, water, electricity proud of nuclear weapons",dev_seen,7087,3359,7
68192,img/68192.png,1,scientist are working hard to cure them all,dev_seen,1010,330,1319
52603,img/52603.png,1,feeling kinda cute might steal your shit later.. idk,dev_seen,7088,3422,3301
05349,img/05349.png,0,normal day in a islamic country,dev_seen,7089,3403,1444
06491,img/06491.png,1,tranny for sale,dev_seen,4544,1235,552
74013,img/74013.png,1,"nurse: yes sir, we are having mashed potatoes today alzheimer's patient: i don't remember asking you a god damn thing",dev_seen,7090,3573,1408
27485,img/27485.png,1,thats the way allah allah i like it!!!,dev_seen,7091,1498,1445
13026,img/13026.png,1,under the name of multiculturalism we let terrorist into this country,dev_seen,6402,1473,1164
17265,img/17265.png,0,meanwhile in baltimore,dev_seen,7092,6234,6060
91405,img/91405.png,0,wears rag on her head so her brother husband doesnt want to molest her,dev_seen,7093,4247,542
14026,img/14026.png,1,told girlfriend that mom is deaf so speak loud and slow told mom that girlfriend is retarded,dev_seen,7094,5687,36
18945,img/18945.png,1,when you decide to go full gas,dev_seen,7079,1497,1446
83920,img/83920.png,1,"just under 17 and a half years ago, 19 people were allowed into the us who should not have been all these years later, we are told that the answer to safety is to allow everyone in",dev_seen,7095,4015,68
83497,img/83497.png,0,different types of radicalization,dev_seen,7096,6263,1447
04569,img/04569.png,0,when is the time to eat i am hungry,dev_seen,7097,6886,1448
39607,img/39607.png,1,those stupid basterds thought it was a real shower,dev_seen,7098,1499,840
09715,img/09715.png,1,i started a business that sells landmines disguised as prayer mats.. ..prophets are going through the roof,dev_seen,7099,7368,7223
01925,img/01925.png,1,i am not racist i just don't like brown sugar,dev_seen,6172,1459,1279
94813,img/94813.png,0,thats the way allah allah i like it!!!,dev_seen,7091,1498,4940
29437,img/29437.png,1,what can happen if you eat wheaties for 38 years,dev_seen,1270,419,1181
95038,img/95038.png,0,when you take these pics we think about cumming in your mouth,dev_seen,7100,5326,5169
64891,img/64891.png,1,lebanon: before muslims after muslims but don't worry! after islam takes over there'll be a golden age.. apparently,dev_seen,7101,1500,2143
63280,img/63280.png,1,so you're never going to forgive the germans because of the holocaust? same,dev_seen,7102,3117,940
17682,img/17682.png,1,give them what they deserve kill them all,dev_seen,7103,1501,1449
84510,img/84510.png,1,bartender: how about a nice 12 yr old? him: boy or girl?,dev_seen,7104,1502,6001
28690,img/28690.png,0,if you're gonna talk shit about someone... you better make sure they aren't crazier than you are,dev_seen,7105,5630,5474
03567,img/03567.png,1,potato is my favorite color of the alphabet,dev_seen,7106,1503,7108
95830,img/95830.png,1,face of terrorism in us,dev_seen,1101,366,894
29873,img/29873.png,1,who knew that this country is full of white trash,dev_seen,5395,1363,1094
70953,img/70953.png,1,"""god's chosen people"" according to the book they wrote",dev_seen,7107,2578,1320
56124,img/56124.png,0,how to cook turkey in usa how to cook turkey in romania,dev_seen,1523,500,7293
10386,img/10386.png,1,the book about terrorism,dev_seen,5542,1385,1077
19530,img/19530.png,1,they shot the wrong gorilla,dev_seen,7108,1504,1450
94185,img/94185.png,1,how a black woman can fight crime,dev_seen,6675,1487,1404
48370,img/48370.png,1,72 virgins are ready to get fucked up,dev_seen,7109,1505,6695
74058,img/74058.png,0,he made millions of children homeless,dev_seen,7110,3860,1451
45062,img/45062.png,0,me and my kids are going to rob this country blind at the expense of the very people that voted for me. and they're going to love it. believe me! bigly!,dev_seen,7111,4529,4382
94170,img/94170.png,0,when you decide to go full gas,dev_seen,7079,1497,3413
04538,img/04538.png,0,"bows here, bows there, bows everywhere",dev_seen,7112,4257,4129
83946,img/83946.png,1,when a white kid shoots up the school the same day you planned to bomb it,dev_seen,3353,993,29
68127,img/68127.png,0,all you guys think about is dope,dev_seen,7113,1766,1658
97453,img/97453.png,0,potato is my favorite color of the alphabet,dev_seen,7106,1503,6166
39578,img/39578.png,1,one of the bullets they dug out of a victim from the orland gay night club shooting!,dev_seen,6446,1477,1412
49360,img/49360.png,0,who wants ice cream me me me,dev_seen,7114,7239,1452
87034,img/87034.png,0,you don't need a parachute to go skydiving twice you need a parachute to go skydiving twice,dev_seen,7115,4355,4214
06123,img/06123.png,1,a group of men,dev_seen,977,320,544
17028,img/17028.png,1,"feeling bored, let's go to a mosque",dev_seen,3907,1113,2964
42903,img/42903.png,0,those stupid basterds thought it was a real shower,dev_seen,7098,1499,4575
71680,img/71680.png,1,muslim strip club,dev_seen,3179,944,1226
24135,img/24135.png,0,good night keep your butthole tight,dev_seen,7116,5420,5274
32875,img/32875.png,0,if he wears number one he's most likely the fastes on the team,dev_seen,7117,6175,1449
79085,img/79085.png,1,today we are making vegetable soup,dev_seen,3116,934,928
61872,img/61872.png,1,don't be a fool it is a bomb,dev_seen,2293,730,6092
30579,img/30579.png,0,white power!,dev_seen,7118,1506,5326
62504,img/62504.png,0,we've taken this country! now fuck off! we're taking it back!,dev_seen,7119,1507,7087
43810,img/43810.png,1,how to cook turkey in usa how to cook turkey in romania,dev_seen,1523,500,2905
19730,img/19730.png,1,jamal is practicing for class sport,dev_seen,7120,1508,1453
37420,img/37420.png,0,like lebanon terrorism can destroy a beautiful country,dev_seen,7121,4808,4650
82509,img/82509.png,0,72 virgins are ready to get fucked up,dev_seen,7109,1505,3133
96284,img/96284.png,1,welcome to melbourne,dev_seen,2676,826,150
97068,img/97068.png,1,these hitler jokes are rude anne frankly i don't care,dev_seen,7122,2878,4
03214,img/03214.png,0,bartender: how about a nice 12 yr old? him: boy or girl?,dev_seen,7104,1502,6690
23810,img/23810.png,1,these aren't people,dev_seen,1117,372,1009
91836,img/91836.png,1,one of my 5 boyfriends slept with another girl i'll never trust men again!,dev_seen,7123,1437,5024
05126,img/05126.png,1,can you smell what the reich is cooking,dev_seen,7124,1509,1454
76092,img/76092.png,0,everybody is afraid of gangs,dev_seen,7125,5912,1455
64072,img/64072.png,1,trump said immigrants come here to steal your wife is a great example she stole my speech,dev_seen,7126,6483,6305
91058,img/91058.png,0,get in loser we're invading poland,dev_seen,668,225,219
21643,img/21643.png,0,haha pig man is peeing standing up,dev_seen,7127,6996,1445
19523,img/19523.png,0,they see them rollin.... they hating..,dev_seen,7128,6384,6214
32691,img/32691.png,1,this is how muslims celebrate new year,dev_seen,1961,631,68
87169,img/87169.png,1,albanians talking photo with a porn star,dev_seen,7129,3698,1415
92738,img/92738.png,1,"they are the best in basketball because they can steal, shoot and run",dev_seen,4673,1250,2
53027,img/53027.png,0,putting bows on your pet,dev_seen,2,0,5616
27195,img/27195.png,0,there's a reason we keep the beer in the bottom of the cooler,dev_seen,7130,6579,6414
43910,img/43910.png,0,i just started a company selling landmines that look like prayer mats prophets are going through the roof,dev_seen,547,186,5886
05213,img/05213.png,0,the families of the hillsborough tragedy were denied legal aid.... but shamima begum gets it to fight for her uk citizenship our system is a sick joke! - martin costello,dev_seen,7131,4898,4739
73945,img/73945.png,0,jamal is holding a gun,dev_seen,7132,1943,1453
56207,img/56207.png,1,we broke up but she said we could still be cousins,dev_seen,4527,1231,7342
68459,img/68459.png,1,family trip in mexico,dev_seen,6137,1456,1280
63175,img/63175.png,0,"if i was uncircumcised i'd hide candy in my dick skin so when a girl about to suck me up, she has a pleasant surprise.. oh my god, skittles",dev_seen,6525,1481,5440
82945,img/82945.png,0,be careful who you call ugly in highschool,dev_seen,7133,1510,5117
34975,img/34975.png,0,what if the only reason mary got pregnant... is because god is gay and needed a surrogate,dev_seen,7134,2095,1968
61973,img/61973.png,1,what do alcoholics and necrophiliacs have in common they both love to crack open a cold one.,dev_seen,7135,5843,54
16420,img/16420.png,0,abnormal vs normal,dev_seen,7136,1511,6449
73069,img/73069.png,1,immigration invasion learn the difference,dev_seen,138,47,5205
47056,img/47056.png,1,illegal aliens are not welcome,dev_seen,4364,1201,7334
56428,img/56428.png,0,if the shocker don't rock her spock her,dev_seen,7137,1862,1765
54206,img/54206.png,0,you can smell disgust and hate from this photo,dev_seen,7138,6863,1454
93172,img/93172.png,0,this is a terrorist,dev_seen,7139,2866,2742
56980,img/56980.png,0,coffee isn't helping get the jumper cables,dev_seen,7140,5433,5285
79615,img/79615.png,0,what women think men want what men really want,dev_seen,7141,1748,1643
38047,img/38047.png,0,"""stupid bitch"" is not a race",dev_seen,1258,418,165
94560,img/94560.png,1,and for my next class project!,dev_seen,7142,1512,1456
96250,img/96250.png,0,i'm going home i'm russian,dev_seen,7143,1513,2371
28951,img/28951.png,0,if the brim of your hat is flat and has a sticker on it i automatically assume you're a complete tool,dev_seen,7144,5352,5199
27614,img/27614.png,0,maybe if you think before you act you'd be treated better,dev_seen,7145,7029,1457
04857,img/04857.png,1,...even the dumb jews know that! trump is a racist.,dev_seen,7146,6314,1278
79603,img/79603.png,1,its friday cunts lets get on the gas,dev_seen,7147,2463,2336
26985,img/26985.png,1,i just heard my girlfriend is pregnant,dev_seen,7148,1163,2778
14873,img/14873.png,1,human dna found in ancient goat carcass scientists believe this is first proof muhammad existed,dev_seen,7149,2450,1218
54893,img/54893.png,0,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals",dev_seen,1276,422,2287
48236,img/48236.png,0,that blood you donated could be in someone's boner right now,dev_seen,6472,1479,3349
74908,img/74908.png,0,she is condemning shooting the gorilla,dev_seen,7150,7199,1450
96472,img/96472.png,1,white power!,dev_seen,7118,1506,1452
89430,img/89430.png,0,when you know you don't have to jackoff tonight,dev_seen,7151,7193,7059
76921,img/76921.png,1,she probably asked a wrong question,dev_seen,7152,1431,193
68409,img/68409.png,1,for the last time im not michelle obama,dev_seen,7153,4889,4730
16354,img/16354.png,1,we've taken this country! now fuck off! we're taking it back!,dev_seen,7119,1507,1447
69548,img/69548.png,1,"wait, mohammad come back i didn't mean to laugh, really size dosen't matter to me lol",dev_seen,7154,94,811
01456,img/01456.png,1,they see them rollin..... they hating..,dev_seen,7155,3525,1451
17950,img/17950.png,0,"i was excoriated for a harmless ""tweet"" and ""my show"" was cancelled",dev_seen,7156,7330,7184
76295,img/76295.png,0,islamic extremist planning new project,dev_seen,7157,3414,1456
42580,img/42580.png,1,jack and jill went up the hill so jack could lick her candy but jack got a shock and a mouthful of cock cause jills real name was randy,dev_seen,7158,4201,4075
96180,img/96180.png,1,putting bows on your pet,dev_seen,2,0,6187
98701,img/98701.png,1,oh no i can't steal anymore,dev_seen,5758,1413,1361
15243,img/15243.png,0,4 am. everyone is asleep perfect time to run from one end of the house to the other at full speed as loudly as possible,dev_seen,7159,3444,3329
41058,img/41058.png,0,john wilkes booth be like: yall sure abraham lincoln dead? he aint up here,dev_seen,7160,6771,1172
62375,img/62375.png,1,im not saying i'm racist im just saying all muslims are terrorists,dev_seen,7161,2791,2659
63507,img/63507.png,0,evolution from peeling bananas to busting caps,dev_seen,7162,1514,2411
31208,img/31208.png,1,maybe if we weren't consistent sources of crime we'd be treated better,dev_seen,7163,1515,1457
62319,img/62319.png,1,"america in 2045 ""grandpa...why didn't you stop them?!""",dev_seen,1752,573,554
68253,img/68253.png,1,free blanket maybe white man not so bad after all,dev_seen,7164,2275,2149
34687,img/34687.png,1,everyone is afraid of dark,dev_seen,7165,1516,1455
34209,img/34209.png,0,how about a nice 12 yr old? bartender: him: boy i would love that,dev_seen,7166,7293,7141
39827,img/39827.png,1,kick them out of country,dev_seen,5766,1414,551
46920,img/46920.png,1,we want sharia law !! well.... go home,dev_seen,651,219,5484
84273,img/84273.png,0,when you're the reason for the company safety video,dev_seen,7167,2980,2853
39018,img/39018.png,0,"she said ""i want a ring"" i said ""bitch take your phone off silent!""",dev_seen,7168,2146,2029
54780,img/54780.png,1,travel size coffee maker,dev_seen,3606,1048,2487
69150,img/69150.png,1,"""white privilege the privilege of being called ""racist"" by other people who see nothing else about you except the color of your skin",dev_seen,7169,6392,6221
29843,img/29843.png,0,the world's most wanted terrorist obama bin lying,dev_seen,4296,1192,3676
19385,img/19385.png,0,rose's are red violet's are blue little stupid ass bitch i ain't fuckin witchu,dev_seen,7170,4906,4748
64510,img/64510.png,0,mohammad won the contest in putting underwear on goats,dev_seen,7171,3606,811
47103,img/47103.png,0,maybe we weren't consistent sources of crime we'd be treated better,dev_seen,7172,1515,5478
61038,img/61038.png,0,no wonder why the pipes are not working,dev_seen,7173,1517,6226
71620,img/71620.png,1,we are returning our broken coffee maker,dev_seen,1280,425,1005
91602,img/91602.png,0,upper downer,dev_seen,5228,1336,2934
30145,img/30145.png,0,"before my presidency, there was no isis. there was no caliphate there was no blm. there was no antifa. there was no war on police i built that",dev_seen,7174,3825,3711
91756,img/91756.png,1,abnormal vs normal,dev_seen,7136,1511,1444
63745,img/63745.png,1,we could destroy all of them but we let some of them survive so you know why we did it,dev_seen,5161,1326,1430
47162,img/47162.png,1,what do these two have in common? they both are good at sucking they both come with a bag,dev_seen,7175,1960,1845
59806,img/59806.png,0,"on tuesday, november 3, 2020, we make america great again  by voting this nightmare out of office!",dev_seen,7176,2303,728
07135,img/07135.png,1,this is the greatest news manufacturing in 20th century,dev_seen,2770,846,292
35497,img/35497.png,0,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals",dev_seen,1276,422,4380
84362,img/84362.png,0,unleash the inner beast on the field,dev_seen,7177,5238,1458
84015,img/84015.png,1,my irony meter just exploded,dev_seen,5120,1321,3596
87251,img/87251.png,0,i love apes they are both ugly and cute,dev_seen,7178,6174,1459
82590,img/82590.png,1,burning them was a great public service,dev_seen,2302,732,1418
59738,img/59738.png,1,what's the difference between a refugee and e.t e.t learned english and wanted to go home,dev_seen,7179,4151,4030
35470,img/35470.png,0,can you smell what the reigh is cooking,dev_seen,7180,1509,2840
72061,img/72061.png,1,i like my rice crispy please,dev_seen,919,305,278
03524,img/03524.png,1,terrorist can come to this country way to easy,dev_seen,2499,785,783
86170,img/86170.png,1,how to keep the thefts out,dev_seen,705,234,3723
50841,img/50841.png,0,give them what they deserve kill them all,dev_seen,7103,1501,6584
46087,img/46087.png,0,give that man a suicide,dev_seen,7181,3376,3254
42058,img/42058.png,0,for lunch vlad the impaler loved turkey,dev_seen,7182,6258,6087
01967,img/01967.png,0,when you decide to stop racism by burning its symbol,dev_seen,7183,4812,1446
54930,img/54930.png,1,not all muslims are isis! some are al-qaida the rest are taliban,dev_seen,7184,4832,4677
38076,img/38076.png,1,"""he's a squirter"" doesn't sound as sexy when you are gay",dev_seen,7185,4744,4589
38910,img/38910.png,1,oh boy i sure love being muslim in the new zealand city of christchurch on march 15,dev_seen,7186,1918,1808
06723,img/06723.png,1,the hardest part to eat in a vegetable,dev_seen,5750,1411,1238
02157,img/02157.png,1,"mohammed i'm pregnant.... don't sass me, you know it's funny! ~cupcakes",dev_seen,7187,1518,123
62948,img/62948.png,1,"black lives matter >""how"",""why""and ""to whom"" is unclear",dev_seen,7188,4933,4771
21075,img/21075.png,0,size of a shuttle bus legroom of a pinto,dev_seen,7189,3629,3495
73601,img/73601.png,1,when you are white and stole your first bike,dev_seen,7190,1519,1460
32579,img/32579.png,0,come to the dark side we have weed,dev_seen,7191,4657,4505
21567,img/21567.png,1,our dad is a potato farmer,dev_seen,7192,1182,319
01765,img/01765.png,1,"after a girl dies, what organ in her body stays warm? my dick",dev_seen,7193,2047,70
53172,img/53172.png,0,straight outta the oven step one :turn on the gas,dev_seen,7194,5359,5207
32568,img/32568.png,1,america taught us how to be happy slaves the same way school teach us how to be happy employees,dev_seen,7195,7112,6981
01742,img/01742.png,0,in just one hour from now i'll only have 4 hours left until i have to work a mere 3 hours,dev_seen,7196,5067,4910
56098,img/56098.png,1,"i said ""a glass of juice"".",dev_seen,3933,1115,853
78612,img/78612.png,0,go see fifty shades darker in theaters alone and throw mayonnaise at couples in the dark,dev_seen,7197,2427,2302
34018,img/34018.png,1,fuck the catholics fuck the catholic church fuck the pope,dev_seen,7198,1978,1860
53609,img/53609.png,0,"when your friend insists on paying for dinner but you still want to contribute - just the tip, come on... let me",dev_seen,7199,5095,4943
89362,img/89362.png,1,has extra chromosome probably stole it,dev_seen,2213,697,4719
80426,img/80426.png,1,a talking ape,dev_seen,2035,647,3137
83045,img/83045.png,1,"so much trash, we need a garbage collector",dev_seen,7200,339,962
61503,img/61503.png,0,someone else used kids to push an agenda,dev_seen,4376,1202,667
41890,img/41890.png,1,house of pedophile,dev_seen,3305,979,1068
52091,img/52091.png,1,"women ask for equal rights, so i give them equal lefts aswell",dev_seen,4237,1173,637
24396,img/24396.png,1,"so like, why are men even gay? girls have buttholes too you know.",dev_seen,7201,603,315
72168,img/72168.png,1,upper downer,dev_seen,5228,1336,1461
85761,img/85761.png,1,no wonder why the pipes are not working,dev_seen,7173,1517,1462
35719,img/35719.png,0,jamal is practicing for class sport,dev_seen,7120,1508,1703
90256,img/90256.png,1,"whenever you feel stupid, remember there are people who throw stones at a wall! aiming for an invisible devil, told by an invisible god for an invisible heaven!",dev_seen,7202,4545,910
20984,img/20984.png,0,when you are white and stole your first bike,dev_seen,7190,1519,3430
95086,img/95086.png,1,novaky concentration camp these jews can claim holocaust pensions,dev_seen,7203,6161,5991
49028,img/49028.png,0,i finally found my girlfriends g-spot turns out it was in her sister the whole time,dev_seen,7204,6228,6053
18356,img/18356.png,0,i took a shower this morning,dev_seen,7205,2852,840
52634,img/52634.png,0,the secret to a successful marriage is to keep his stomach full and his balls empty,dev_seen,3757,1081,6558
80512,img/80512.png,1,"you can make jokes about anything, just not illegals that's crossing the border",dev_seen,7206,6870,1078
62703,img/62703.png,0,they shot the wrong gorilla,dev_seen,7108,1504,4749
95176,img/95176.png,0,notice how the kenyan skidmark has been silent about the mueller report?,dev_seen,4573,1237,4888
27384,img/27384.png,0,that face you make when you're a bully and just got beat up by a girl,dev_seen,4095,1148,5824
82437,img/82437.png,1,we should learn from ocean how to treat refugees,dev_seen,1550,507,866
26943,img/26943.png,1,my incesters built this country!!!!,dev_seen,7207,7396,7253
09152,img/09152.png,0,"i don't have ex's. i have y's. like, ""y the hell did i date you?!?""",dev_seen,1092,364,1439
07429,img/07429.png,1,i'm about to have my 5th abortion fuck you batman i'm the real crime fighter,dev_seen,7208,6762,6593
75639,img/75639.png,1,changing every single country it touches,dev_seen,1489,490,1266
46812,img/46812.png,0,goat meat is very popular in islamic countries,dev_seen,7209,2945,2828
63827,img/63827.png,1,teacher of the year for black community,dev_seen,4884,1285,499
41276,img/41276.png,1,evolution from peeling bananas to busting caps,dev_seen,7162,1514,1458
56413,img/56413.png,1,feeling cute might shoot a darkie later idk,dev_seen,7210,7349,1026
69512,img/69512.png,0,happy birthday you sexy beast,dev_seen,3847,1099,5047
43175,img/43175.png,1,when was the last time you saw so many mentally ill people on the streat,dev_seen,2755,844,541
54129,img/54129.png,0,dump pipe to the ocean,dev_seen,7211,4391,1462
23645,img/23645.png,1,what do they have in common? you enjoy pushing them down the stairs,dev_seen,7212,1210,230
89425,img/89425.png,1,hello chocolate paradise princess i'm albert,dev_seen,5430,1368,1253
16923,img/16923.png,1,do you like goat anus? smell my finger,dev_seen,7213,4258,4130
04769,img/04769.png,1,"if she's pouting like this and you don't immediately drop the argument , motherfucker you gay",dev_seen,7214,2700,269
69815,img/69815.png,0,thank you for allowing me into your country now we need to talk about the things that need to change around here to accommodate my beliefs,dev_seen,2931,885,7
91468,img/91468.png,0,"you want a whore? buy one. you want a queen? earn her. you want a nickel bag? fifteen bucks, little man",dev_seen,7215,2431,2307
52104,img/52104.png,0,"lebanon: before islam after islam but don't worry! after islam takes over, there'll be a golden age... apparently",dev_seen,7216,1500,7315
52031,img/52031.png,0,theriously?? that's methed up!,dev_seen,7217,6702,6536
08795,img/08795.png,0,when you are white and working in oil field,dev_seen,7218,2048,1460
50317,img/50317.png,1,what in the hell is wrong with america voting towel heads into congress,dev_seen,7219,2686,2563
73914,img/73914.png,1,be careful who you call ugly in highschool,dev_seen,7133,1510,1459
03197,img/03197.png,1,i'm no bird expert but i'm guessing it's 4 females and 1 male,dev_seen,7220,3918,3801
49621,img/49621.png,0,"wait, mohammad come back i didn't mean to laugh, really size dosen't matter to me lol",dev_seen,7154,94,3268
68530,img/68530.png,1,a fast sandwich maker,dev_seen,2721,838,1335
98547,img/98547.png,0,waves mexican flag doesn't want to live in mexico,dev_seen,7221,6148,5980
03519,img/03519.png,1,i'm going home i'm russian,dev_seen,7143,1513,1448
43698,img/43698.png,0,don't be late for work get the protestor plow,dev_seen,7222,2616,2488
